User_ID,Age,Gender,Country,Subscription_Status,Total_WatchTime,Device
SF_5093,49,MALE,FRANCE,Subscriber,281,Desktop
SF_5094,31,MALE,UK,Free,194,Tablet
SF_5095,54,FEMALE,CANADA,Free,104,Smart TV
SF_5096,19,MALE,USA,Free,350,Mobile
SF_5097,45,MALE,CANADA,Subscriber,201,Tablet
SF_5098,21,MALE,USA,Subscriber,197,Smart TV
SF_5099,61,MALE,UK,Subscriber,211,Smart TV
SF_5100,9,MALE,CANADA,Subscriber,15,Mobile
SF_5101,48,MALE,CANADA,Free,18,Mobile
SF_5102,21,MALE,ITALY,Subscriber,467,Tablet
SF_5103,48,FEMALE,ITALY,Subscriber,272,Mobile
SF_5104,54,MALE,INDIA,Free,280,Tablet
SF_5105,48,MALE,ITALY,Free,108,Desktop
SF_5106,31,FEMALE,CANADA,Subscriber,251,Mobile
SF_5107,59,FEMALE,FRANCE,Subscriber,367,Smart TV
SF_5108,42,FEMALE,CANADA,Subscriber,166,Tablet
SF_5109,26,FEMALE,INDIA,Subscriber,231,Mobile
SF_5110,31,MALE,INDIA,Subscriber,130,Desktop
SF_5111,15,MALE,FRANCE,Free,134,Smart TV
SF_5112,31,MALE,UK,Free,245,Smart TV
SF_5113,24,MALE,CANADA,Free,33,Desktop
SF_5114,62,FEMALE,USA,Subscriber,310,Tablet
SF_5115,33,MALE,INDIA,Subscriber,405,Mobile
SF_5116,64,MALE,ITALY,Free,109,Tablet
SF_5117,9,FEMALE,INDIA,Free,431,Smart TV
SF_5118,47,MALE,UK,Free,146,Tablet
SF_5119,18,FEMALE,UK,Subscriber,283,Mobile
SF_5120,59,MALE,INDIA,Subscriber,352,Desktop
SF_5121,48,MALE,CANADA,Free,147,Smart TV
SF_5122,40,MALE,INDIA,Free,211,Mobile
SF_5123,13,MALE,UK,Free,148,Desktop
SF_5124,46,MALE,INDIA,Free,405,Tablet
SF_5125,41,MALE,FRANCE,Subscriber,415,Desktop
SF_5126,9,MALE,CANADA,Subscriber,279,Desktop
SF_5127,34,MALE,FRANCE,Free,462,Smart TV
SF_5128,52,MALE,INDIA,Free,406,Smart TV
SF_5129,48,MALE,USA,Subscriber,320,Smart TV
SF_5130,22,FEMALE,FRANCE,Subscriber,10,Desktop
SF_5131,57,FEMALE,USA,Free,478,Mobile
SF_5132,52,MALE,USA,Subscriber,96,Tablet
SF_5133,15,MALE,INDIA,Free,387,Mobile
SF_5134,33,MALE,USA,Free,367,Desktop
SF_5135,26,MALE,CANADA,Subscriber,388,Desktop
SF_5136,15,MALE,UK,Free,436,Mobile
SF_5137,43,MALE,USA,Subscriber,20,Tablet
SF_5138,22,MALE,UK,Subscriber,344,Tablet
SF_5139,38,MALE,UK,Subscriber,130,Tablet
SF_5140,33,MALE,ITALY,Subscriber,53,Tablet
SF_5141,28,MALE,CANADA,Subscriber,208,Mobile
SF_5142,58,MALE,UK,Subscriber,417,Desktop
SF_5143,19,MALE,FRANCE,Subscriber,285,Desktop
SF_5144,49,FEMALE,FRANCE,Free,353,Desktop
SF_5145,18,MALE,CANADA,Free,228,Tablet
SF_5146,54,MALE,UK,Free,465,Desktop
SF_5147,51,MALE,UK,Subscriber,495,Desktop
SF_5148,9,MALE,INDIA,Free,481,Tablet
SF_5149,50,MALE,USA,Free,23,Desktop
SF_5150,58,MALE,CANADA,Free,449,Tablet
SF_5151,50,MALE,FRANCE,Free,220,Tablet
SF_5152,9,FEMALE,INDIA,Free,107,Tablet
SF_5153,42,MALE,USA,Subscriber,387,Smart TV
SF_5154,38,MALE,USA,Free,329,Smart TV
SF_5155,62,MALE,FRANCE,Subscriber,251,Mobile
SF_5156,43,MALE,INDIA,Subscriber,494,Smart TV
SF_5157,44,MALE,FRANCE,Subscriber,334,Desktop
SF_5158,51,FEMALE,INDIA,Subscriber,17,Desktop
SF_5159,31,MALE,ITALY,Subscriber,361,Mobile
SF_5160,48,FEMALE,UK,Free,500,Mobile
SF_5161,35,MALE,ITALY,Subscriber,62,Tablet
SF_5162,62,MALE,USA,Free,262,Smart TV
SF_5163,41,MALE,INDIA,Free,438,Desktop
SF_5164,28,FEMALE,INDIA,Free,410,Desktop
SF_5165,47,MALE,FRANCE,Subscriber,285,Smart TV
SF_5166,45,MALE,USA,Free,110,Desktop
SF_5167,40,MALE,ITALY,Subscriber,426,Tablet
SF_5168,26,MALE,ITALY,Subscriber,142,Mobile
SF_5169,47,FEMALE,FRANCE,Free,397,Desktop
SF_5170,59,MALE,CANADA,Subscriber,119,Mobile
SF_5171,51,MALE,UK,Subscriber,312,Mobile
SF_5172,45,FEMALE,FRANCE,Free,286,Tablet
SF_5173,43,MALE,UK,Free,403,Mobile
SF_5174,53,MALE,INDIA,Free,375,Mobile
SF_5175,47,FEMALE,UK,Subscriber,32,Mobile
SF_5176,46,MALE,INDIA,Subscriber,299,Tablet
SF_5177,25,MALE,USA,Free,479,Tablet
SF_5178,45,MALE,INDIA,Free,164,Mobile
SF_5179,38,MALE,CANADA,Subscriber,161,Tablet
SF_5180,32,MALE,INDIA,Free,477,Desktop
SF_5181,43,MALE,ITALY,Free,452,Smart TV
SF_5182,50,FEMALE,ITALY,Free,200,Tablet
SF_5183,45,FEMALE,INDIA,Subscriber,457,Desktop
SF_5184,24,MALE,FRANCE,Free,395,Tablet
SF_5185,31,FEMALE,ITALY,Free,160,Smart TV
SF_5186,41,MALE,USA,Subscriber,391,Mobile
SF_5187,9,MALE,FRANCE,Free,477,Tablet
SF_5188,20,FEMALE,ITALY,Subscriber,348,Smart TV
SF_5189,44,FEMALE,USA,Subscriber,443,Tablet
SF_5190,20,FEMALE,USA,Free,463,Smart TV
SF_5191,29,FEMALE,INDIA,Subscriber,105,Smart TV
SF_5192,65,MALE,UK,Free,233,Desktop
SF_5193,25,MALE,UK,Subscriber,135,Mobile
SF_5194,9,MALE,ITALY,Free,55,Smart TV
SF_5195,56,MALE,USA,Subscriber,100,Smart TV
SF_5196,32,MALE,FRANCE,Free,316,Smart TV
SF_5197,48,FEMALE,INDIA,Free,224,Mobile
SF_5198,15,FEMALE,ITALY,Subscriber,177,Smart TV
SF_5199,47,FEMALE,CANADA,Subscriber,379,Smart TV
SF_5200,14,FEMALE,INDIA,Subscriber,37,Desktop
SF_5201,19,MALE,CANADA,Subscriber,168,Desktop
SF_5202,42,MALE,UK,Free,409,Mobile
SF_5203,62,FEMALE,FRANCE,Subscriber,263,Tablet
SF_5204,36,MALE,INDIA,Free,96,Smart TV
SF_5205,49,MALE,ITALY,Free,485,Smart TV
SF_5206,47,MALE,USA,Free,391,Desktop
SF_5207,28,MALE,ITALY,Subscriber,318,Tablet
SF_5208,41,MALE,USA,Subscriber,395,Mobile
SF_5209,38,MALE,CANADA,Subscriber,350,Tablet
SF_5210,61,FEMALE,INDIA,Free,240,Smart TV
SF_5211,48,MALE,INDIA,Subscriber,226,Smart TV
SF_5212,63,MALE,UK,Free,142,Mobile
SF_5213,47,MALE,CANADA,Free,443,Smart TV
SF_5214,65,FEMALE,FRANCE,Subscriber,21,Tablet
SF_5215,13,FEMALE,ITALY,Free,484,Smart TV
SF_5216,47,MALE,ITALY,Free,339,Desktop
SF_5217,61,MALE,ITALY,Subscriber,393,Mobile
SF_5218,19,MALE,USA,Subscriber,128,Tablet
SF_5219,24,MALE,FRANCE,Subscriber,169,Mobile
SF_5220,64,MALE,ITALY,Subscriber,91,Tablet
SF_5221,10,FEMALE,INDIA,Subscriber,205,Desktop
SF_5222,52,MALE,INDIA,Subscriber,345,Smart TV
SF_5223,59,MALE,INDIA,Subscriber,303,Tablet
SF_5224,56,MALE,ITALY,Subscriber,478,Smart TV
SF_5225,30,MALE,FRANCE,Free,249,Mobile
SF_5226,27,MALE,FRANCE,Free,428,Mobile
SF_5227,22,MALE,FRANCE,Free,402,Tablet
SF_5228,25,MALE,CANADA,Subscriber,220,Mobile
SF_5229,50,MALE,USA,Free,201,Tablet
SF_5230,64,MALE,FRANCE,Free,147,Desktop
SF_5231,13,MALE,USA,Subscriber,235,Mobile
SF_5232,23,MALE,CANADA,Free,180,Desktop
SF_5233,53,MALE,UK,Subscriber,115,Tablet
SF_5234,46,FEMALE,ITALY,Free,142,Mobile
SF_5235,52,MALE,ITALY,Free,19,Tablet
SF_5236,60,MALE,ITALY,Subscriber,35,Desktop
SF_5237,21,MALE,ITALY,Subscriber,445,Smart TV
SF_5238,12,FEMALE,ITALY,Free,241,Desktop
SF_5239,29,MALE,ITALY,Free,200,Smart TV
SF_5240,24,FEMALE,UK,Free,45,Mobile
SF_5241,49,FEMALE,UK,Free,276,Tablet
SF_5242,44,MALE,ITALY,Free,13,Tablet
SF_5243,54,MALE,USA,Subscriber,136,Smart TV
SF_5244,14,MALE,USA,Subscriber,142,Mobile
SF_5245,50,FEMALE,ITALY,Subscriber,191,Tablet
SF_5246,27,FEMALE,CANADA,Free,198,Mobile
SF_5247,28,FEMALE,UK,Subscriber,404,Tablet
SF_5248,38,FEMALE,USA,Free,125,Desktop
SF_5249,56,FEMALE,CANADA,Subscriber,134,Mobile
SF_5250,25,MALE,CANADA,Free,453,Smart TV
SF_5251,30,FEMALE,INDIA,Free,234,Tablet
SF_5252,14,MALE,USA,Free,361,Mobile
SF_5253,29,FEMALE,UK,Free,410,Desktop
SF_5254,40,MALE,INDIA,Free,281,Mobile
SF_5255,54,MALE,USA,Subscriber,159,Desktop
SF_5256,38,MALE,UK,Free,289,Mobile
SF_5257,36,FEMALE,FRANCE,Free,285,Tablet
SF_5258,43,MALE,CANADA,Free,377,Desktop
SF_5259,39,MALE,ITALY,Subscriber,393,Mobile
SF_5260,61,MALE,INDIA,Free,272,Desktop
SF_5261,19,MALE,FRANCE,Subscriber,394,Tablet
SF_5262,45,FEMALE,FRANCE,Subscriber,411,Tablet
SF_5263,64,MALE,ITALY,Free,216,Mobile
SF_5264,62,MALE,UK,Subscriber,282,Smart TV
SF_5265,53,MALE,CANADA,Subscriber,495,Smart TV
SF_5266,62,MALE,ITALY,Free,181,Smart TV
SF_5267,10,MALE,UK,Subscriber,53,Tablet
SF_5268,31,FEMALE,FRANCE,Subscriber,234,Smart TV
SF_5269,25,MALE,FRANCE,Subscriber,32,Tablet
SF_5270,30,MALE,USA,Subscriber,330,Mobile
SF_5271,62,FEMALE,UK,Free,305,Desktop
SF_5272,50,MALE,USA,Subscriber,280,Smart TV
SF_5273,47,MALE,USA,Subscriber,112,Tablet
SF_5274,60,MALE,FRANCE,Subscriber,338,Mobile
SF_5275,65,MALE,INDIA,Free,384,Mobile
SF_5276,19,FEMALE,ITALY,Free,412,Desktop
SF_5277,44,MALE,INDIA,Free,262,Mobile
SF_5278,56,FEMALE,ITALY,Free,388,Tablet
SF_5279,64,FEMALE,USA,Subscriber,323,Mobile
SF_5280,13,MALE,ITALY,Subscriber,103,Tablet
SF_5281,31,MALE,USA,Free,142,Mobile
SF_5282,45,FEMALE,USA,Free,48,Smart TV
SF_5283,56,MALE,FRANCE,Free,463,Desktop
SF_5284,53,MALE,USA,Subscriber,435,Desktop
SF_5285,59,MALE,INDIA,Subscriber,76,Smart TV
SF_5286,62,MALE,INDIA,Subscriber,327,Tablet
SF_5287,11,MALE,CANADA,Subscriber,247,Desktop
SF_5288,10,MALE,FRANCE,Subscriber,115,Mobile
SF_5289,28,MALE,ITALY,Subscriber,67,Mobile
SF_5290,54,FEMALE,ITALY,Free,424,Mobile
SF_5291,47,MALE,FRANCE,Free,24,Smart TV
SF_5292,57,MALE,FRANCE,Free,326,Mobile
SF_5293,49,MALE,FRANCE,Free,104,Smart TV
SF_5294,30,MALE,FRANCE,Subscriber,463,Smart TV
SF_5295,27,MALE,INDIA,Subscriber,362,Mobile
SF_5296,45,FEMALE,USA,Subscriber,344,Desktop
SF_5297,51,MALE,CANADA,Free,460,Mobile
SF_5298,39,MALE,FRANCE,Subscriber,59,Tablet
SF_5299,56,MALE,USA,Free,213,Smart TV
SF_5300,65,MALE,FRANCE,Free,81,Smart TV
SF_5301,65,MALE,FRANCE,Subscriber,115,Tablet
SF_5302,50,FEMALE,UK,Free,112,Desktop
SF_5303,17,FEMALE,ITALY,Free,208,Tablet
SF_5304,10,FEMALE,INDIA,Free,84,Desktop
SF_5305,13,FEMALE,UK,Subscriber,454,Tablet
SF_5306,48,FEMALE,USA,Subscriber,36,Tablet
SF_5307,49,MALE,USA,Subscriber,394,Mobile
SF_5308,19,MALE,FRANCE,Free,14,Mobile
SF_5309,63,MALE,USA,Free,493,Desktop
SF_5310,31,FEMALE,CANADA,Subscriber,441,Desktop
SF_5311,63,MALE,ITALY,Subscriber,492,Mobile
SF_5312,54,MALE,USA,Free,412,Smart TV
SF_5313,28,MALE,USA,Free,309,Smart TV
SF_5314,14,FEMALE,CANADA,Subscriber,368,Smart TV
SF_5315,34,MALE,UK,Subscriber,108,Smart TV
SF_5316,16,MALE,INDIA,Subscriber,494,Tablet
SF_5317,21,FEMALE,FRANCE,Free,173,Mobile
SF_5318,39,MALE,INDIA,Subscriber,187,Mobile
SF_5319,20,MALE,UK,Free,444,Smart TV
SF_5320,65,FEMALE,UK,Free,399,Mobile
SF_5321,34,MALE,INDIA,Subscriber,117,Smart TV
SF_5322,13,MALE,FRANCE,Subscriber,337,Desktop
SF_5323,38,MALE,INDIA,Subscriber,66,Smart TV
SF_5324,60,MALE,ITALY,Free,198,Mobile
SF_5325,14,FEMALE,UK,Free,422,Desktop
SF_5326,55,MALE,INDIA,Subscriber,364,Smart TV
SF_5327,57,MALE,FRANCE,Free,41,Mobile
SF_5328,54,FEMALE,INDIA,Free,297,Desktop
SF_5329,37,FEMALE,FRANCE,Free,119,Smart TV
SF_5330,15,FEMALE,ITALY,Subscriber,393,Desktop
SF_5331,32,MALE,CANADA,Subscriber,292,Mobile
SF_5332,45,MALE,UK,Free,392,Desktop
SF_5333,55,FEMALE,FRANCE,Subscriber,153,Smart TV
SF_5334,13,FEMALE,CANADA,Free,280,Smart TV
SF_5335,56,MALE,INDIA,Subscriber,220,Smart TV
SF_5336,25,MALE,ITALY,Subscriber,125,Smart TV
SF_5337,50,FEMALE,INDIA,Subscriber,212,Desktop
SF_5338,21,MALE,CANADA,Subscriber,422,Desktop
SF_5339,31,MALE,USA,Subscriber,92,Mobile
SF_5340,46,FEMALE,USA,Free,339,Smart TV
SF_5341,14,FEMALE,CANADA,Subscriber,19,Desktop
SF_5342,41,FEMALE,UK,Free,242,Tablet
SF_5343,34,FEMALE,FRANCE,Free,460,Smart TV
SF_5344,58,FEMALE,USA,Free,407,Tablet
SF_5345,58,FEMALE,INDIA,Subscriber,227,Mobile
SF_5346,41,FEMALE,ITALY,Subscriber,309,Mobile
SF_5347,32,MALE,CANADA,Free,346,Desktop
SF_5348,32,MALE,USA,Subscriber,322,Smart TV
SF_5349,22,FEMALE,FRANCE,Subscriber,459,Mobile
SF_5350,34,MALE,FRANCE,Subscriber,471,Desktop
SF_5351,52,FEMALE,USA,Free,445,Smart TV
SF_5352,64,FEMALE,CANADA,Free,29,Mobile
SF_5353,65,MALE,ITALY,Free,368,Tablet
SF_5354,32,FEMALE,CANADA,Subscriber,433,Mobile
SF_5355,34,MALE,ITALY,Subscriber,97,Tablet
SF_5356,29,MALE,INDIA,Free,129,Desktop
SF_5357,32,FEMALE,UK,Subscriber,377,Mobile
SF_5358,40,MALE,CANADA,Subscriber,341,Smart TV
SF_5359,27,MALE,INDIA,Free,469,Smart TV
SF_5360,40,MALE,USA,Subscriber,21,Tablet
SF_5361,39,FEMALE,ITALY,Free,119,Smart TV
SF_5362,46,MALE,CANADA,Free,393,Tablet
SF_5363,23,MALE,CANADA,Free,128,Desktop
SF_5364,10,FEMALE,CANADA,Free,131,Tablet
SF_5365,56,MALE,ITALY,Free,298,Tablet
SF_5366,63,MALE,UK,Subscriber,227,Desktop
SF_5367,21,MALE,UK,Subscriber,131,Mobile
SF_5368,10,FEMALE,FRANCE,Subscriber,181,Desktop
SF_5369,26,MALE,FRANCE,Free,355,Tablet
SF_5370,12,MALE,FRANCE,Subscriber,136,Desktop
SF_5371,41,MALE,UK,Free,319,Smart TV
SF_5372,57,MALE,CANADA,Free,218,Mobile
SF_5373,15,MALE,INDIA,Subscriber,341,Mobile
SF_5374,64,MALE,ITALY,Free,405,Mobile
SF_5375,50,MALE,CANADA,Subscriber,353,Desktop
SF_5376,46,MALE,ITALY,Free,260,Mobile
SF_5377,51,FEMALE,INDIA,Free,80,Smart TV
SF_5378,16,MALE,CANADA,Subscriber,68,Mobile
SF_5379,17,MALE,UK,Free,131,Desktop
SF_5380,16,MALE,USA,Subscriber,10,Mobile
SF_5381,59,MALE,FRANCE,Free,259,Desktop
SF_5382,47,MALE,CANADA,Free,476,Tablet
SF_5383,24,MALE,FRANCE,Subscriber,102,Smart TV
SF_5384,28,FEMALE,ITALY,Subscriber,199,Desktop
SF_5385,52,MALE,INDIA,Subscriber,471,Mobile
SF_5386,55,MALE,FRANCE,Subscriber,163,Smart TV
SF_5387,30,FEMALE,INDIA,Free,488,Tablet
SF_5388,56,FEMALE,ITALY,Subscriber,206,Tablet
SF_5389,55,MALE,INDIA,Free,134,Desktop
SF_5390,36,MALE,USA,Free,197,Smart TV
SF_5391,47,MALE,USA,Free,405,Tablet
SF_5392,33,MALE,INDIA,Free,343,Desktop
SF_5393,17,MALE,USA,Free,196,Mobile
SF_5394,38,MALE,CANADA,Free,136,Desktop
SF_5395,31,MALE,ITALY,Subscriber,279,Mobile
SF_5396,49,MALE,USA,Subscriber,230,Mobile
SF_5397,60,MALE,UK,Subscriber,117,Smart TV
SF_5398,43,MALE,FRANCE,Subscriber,427,Tablet
SF_5399,14,MALE,INDIA,Subscriber,216,Smart TV
SF_5400,45,FEMALE,ITALY,Free,492,Tablet
SF_5401,59,FEMALE,USA,Free,244,Smart TV
SF_5402,45,FEMALE,USA,Free,344,Mobile
SF_5403,51,MALE,INDIA,Free,487,Mobile
SF_5404,55,MALE,USA,Free,26,Smart TV
SF_5405,18,FEMALE,USA,Free,207,Desktop
SF_5406,48,FEMALE,INDIA,Free,23,Desktop
SF_5407,15,FEMALE,UK,Subscriber,88,Tablet
SF_5408,24,MALE,INDIA,Subscriber,200,Tablet
SF_5409,53,MALE,UK,Free,81,Smart TV
SF_5410,29,FEMALE,ITALY,Free,476,Tablet
SF_5411,27,FEMALE,ITALY,Free,439,Desktop
SF_5412,25,MALE,USA,Subscriber,98,Mobile
SF_5413,16,MALE,UK,Free,336,Mobile
SF_5414,37,MALE,FRANCE,Subscriber,233,Desktop
SF_5415,16,FEMALE,UK,Subscriber,185,Mobile
SF_5416,53,FEMALE,UK,Subscriber,266,Mobile
SF_5417,30,MALE,INDIA,Free,273,Tablet
SF_5418,38,FEMALE,FRANCE,Free,418,Smart TV
SF_5419,49,FEMALE,USA,Subscriber,259,Tablet
SF_5420,43,FEMALE,UK,Subscriber,346,Mobile
SF_5421,36,MALE,INDIA,Subscriber,69,Smart TV
SF_5422,37,MALE,UK,Subscriber,261,Mobile
SF_5423,44,FEMALE,FRANCE,Free,72,Desktop
SF_5424,48,FEMALE,CANADA,Free,476,Mobile
SF_5425,12,MALE,INDIA,Free,163,Mobile
SF_5426,28,MALE,USA,Free,13,Smart TV
SF_5427,64,MALE,CANADA,Free,89,Mobile
SF_5428,14,FEMALE,INDIA,Free,183,Tablet
SF_5429,19,FEMALE,CANADA,Free,138,Mobile
SF_5430,42,FEMALE,ITALY,Subscriber,74,Tablet
SF_5431,63,MALE,FRANCE,Free,378,Mobile
SF_5432,10,MALE,UK,Free,192,Desktop
SF_5433,23,FEMALE,UK,Subscriber,67,Desktop
SF_5434,25,FEMALE,USA,Subscriber,372,Smart TV
SF_5435,13,MALE,INDIA,Free,262,Smart TV
SF_5436,65,MALE,CANADA,Free,481,Smart TV
SF_5437,60,MALE,FRANCE,Free,489,Tablet
SF_5438,47,MALE,FRANCE,Free,145,Mobile
SF_5439,26,MALE,ITALY,Subscriber,411,Tablet
SF_5440,59,FEMALE,UK,Free,59,Tablet
SF_5441,42,MALE,ITALY,Free,498,Tablet
SF_5442,23,MALE,UK,Free,126,Tablet
SF_5443,39,MALE,CANADA,Free,281,Mobile
SF_5444,12,FEMALE,ITALY,Subscriber,13,Mobile
SF_5445,57,MALE,CANADA,Subscriber,352,Tablet
SF_5446,50,FEMALE,CANADA,Free,214,Tablet
SF_5447,11,MALE,FRANCE,Subscriber,38,Mobile
SF_5448,62,MALE,ITALY,Free,490,Mobile
SF_5449,62,MALE,INDIA,Free,132,Mobile
SF_5450,38,MALE,CANADA,Free,440,Mobile
SF_5451,23,FEMALE,FRANCE,Subscriber,125,Mobile
SF_5452,47,MALE,USA,Subscriber,241,Desktop
SF_5453,57,MALE,USA,Subscriber,329,Smart TV
SF_5454,60,MALE,UK,Free,120,Mobile
SF_5455,15,FEMALE,UK,Free,147,Smart TV
SF_5456,43,MALE,FRANCE,Free,198,Mobile
SF_5457,42,MALE,USA,Subscriber,151,Smart TV
SF_5458,12,FEMALE,ITALY,Free,428,Smart TV
SF_5459,46,FEMALE,INDIA,Subscriber,278,Smart TV
SF_5460,11,MALE,ITALY,Subscriber,155,Smart TV
SF_5461,11,MALE,USA,Free,418,Desktop
SF_5462,38,MALE,ITALY,Free,260,Desktop
SF_5463,31,MALE,ITALY,Subscriber,44,Smart TV
SF_5464,21,MALE,INDIA,Free,221,Desktop
SF_5465,12,FEMALE,CANADA,Subscriber,339,Tablet
SF_5466,37,MALE,ITALY,Subscriber,431,Mobile
SF_5467,37,MALE,UK,Free,479,Desktop
SF_5468,28,MALE,ITALY,Subscriber,150,Tablet
SF_5469,56,MALE,ITALY,Free,182,Mobile
SF_5470,17,MALE,UK,Free,398,Smart TV
SF_5471,50,MALE,INDIA,Subscriber,74,Desktop
SF_5472,16,MALE,INDIA,Free,163,Tablet
SF_5473,13,MALE,CANADA,Free,324,Tablet
SF_5474,19,MALE,CANADA,Free,59,Desktop
SF_5475,65,MALE,CANADA,Subscriber,189,Mobile
SF_5476,29,FEMALE,ITALY,Free,315,Smart TV
SF_5477,55,MALE,USA,Free,216,Mobile
SF_5478,64,MALE,INDIA,Free,168,Tablet
SF_5479,10,MALE,INDIA,Free,412,Desktop
SF_5480,58,FEMALE,ITALY,Free,280,Smart TV
SF_5481,22,MALE,FRANCE,Free,31,Desktop
SF_5482,9,MALE,INDIA,Free,212,Desktop
SF_5483,43,FEMALE,INDIA,Subscriber,348,Smart TV
SF_5484,57,MALE,FRANCE,Free,256,Tablet
SF_5485,9,MALE,USA,Subscriber,183,Desktop
SF_5486,40,MALE,CANADA,Free,281,Smart TV
SF_5487,31,MALE,INDIA,Free,490,Tablet
SF_5488,58,MALE,CANADA,Free,321,Smart TV
SF_5489,58,MALE,UK,Subscriber,187,Tablet
SF_5490,41,MALE,ITALY,Free,59,Mobile
SF_5491,36,MALE,CANADA,Subscriber,356,Smart TV
SF_5492,25,MALE,ITALY,Subscriber,427,Tablet
SF_5493,53,MALE,FRANCE,Subscriber,257,Tablet
SF_5494,27,FEMALE,USA,Subscriber,41,Desktop
SF_5495,13,FEMALE,ITALY,Free,449,Tablet
SF_5496,21,MALE,UK,Subscriber,73,Mobile
SF_5497,40,MALE,USA,Free,358,Tablet
SF_5498,41,FEMALE,UK,Subscriber,421,Smart TV
SF_5499,27,FEMALE,USA,Subscriber,464,Desktop
SF_5500,36,FEMALE,INDIA,Subscriber,286,Smart TV
SF_5501,26,MALE,INDIA,Free,17,Mobile
SF_5502,17,MALE,USA,Free,416,Tablet
SF_5503,20,FEMALE,ITALY,Free,143,Desktop
SF_5504,10,MALE,INDIA,Subscriber,77,Smart TV
SF_5505,39,FEMALE,ITALY,Free,373,Mobile
SF_5506,14,FEMALE,INDIA,Subscriber,378,Smart TV
SF_5507,13,MALE,FRANCE,Free,15,Desktop
SF_5508,42,MALE,ITALY,Free,171,Desktop
SF_5509,49,MALE,FRANCE,Subscriber,69,Tablet
SF_5510,61,MALE,ITALY,Subscriber,351,Mobile
SF_5511,17,MALE,USA,Free,158,Desktop
SF_5512,36,FEMALE,ITALY,Free,224,Desktop
SF_5513,44,MALE,CANADA,Subscriber,420,Smart TV
SF_5514,60,FEMALE,UK,Subscriber,189,Mobile
SF_5515,53,MALE,FRANCE,Free,330,Tablet
SF_5516,11,FEMALE,USA,Subscriber,188,Desktop
SF_5517,9,MALE,USA,Subscriber,239,Smart TV
SF_5518,43,MALE,UK,Subscriber,496,Mobile
SF_5519,44,MALE,CANADA,Subscriber,188,Mobile
SF_5520,63,MALE,FRANCE,Subscriber,475,Smart TV
SF_5521,51,FEMALE,INDIA,Subscriber,20,Mobile
SF_5522,13,MALE,INDIA,Free,45,Smart TV
SF_5523,37,MALE,USA,Subscriber,471,Smart TV
SF_5524,41,FEMALE,FRANCE,Subscriber,204,Desktop
SF_5525,49,FEMALE,FRANCE,Subscriber,252,Mobile
SF_5526,64,FEMALE,USA,Free,330,Tablet
SF_5527,26,MALE,ITALY,Free,437,Tablet
SF_5528,25,MALE,INDIA,Free,142,Tablet
SF_5529,57,MALE,FRANCE,Subscriber,393,Mobile
SF_5530,29,FEMALE,INDIA,Subscriber,162,Smart TV
SF_5531,37,MALE,ITALY,Free,497,Tablet
SF_5532,65,MALE,CANADA,Subscriber,426,Mobile
SF_5533,21,FEMALE,FRANCE,Free,408,Desktop
SF_5534,14,MALE,UK,Subscriber,168,Smart TV
SF_5535,61,MALE,USA,Free,302,Smart TV
SF_5536,25,MALE,CANADA,Free,175,Desktop
SF_5537,46,FEMALE,INDIA,Subscriber,240,Tablet
SF_5538,62,MALE,ITALY,Subscriber,433,Desktop
SF_5539,19,FEMALE,INDIA,Subscriber,192,Mobile
SF_5540,42,MALE,USA,Free,49,Tablet
SF_5541,32,MALE,UK,Free,134,Desktop
SF_5542,10,MALE,USA,Free,149,Smart TV
SF_5543,47,MALE,USA,Subscriber,375,Smart TV
SF_5544,53,MALE,USA,Free,500,Smart TV
SF_5545,55,FEMALE,USA,Subscriber,429,Mobile
SF_5546,32,MALE,INDIA,Subscriber,440,Desktop
SF_5547,63,FEMALE,INDIA,Subscriber,452,Smart TV
SF_5548,54,FEMALE,INDIA,Subscriber,45,Smart TV
SF_5549,24,FEMALE,ITALY,Subscriber,97,Desktop
SF_5550,55,MALE,INDIA,Free,258,Desktop
SF_5551,29,FEMALE,FRANCE,Free,301,Mobile
SF_5552,36,MALE,INDIA,Subscriber,315,Tablet
SF_5553,46,MALE,ITALY,Subscriber,150,Mobile
SF_5554,15,MALE,INDIA,Subscriber,262,Smart TV
SF_5555,11,MALE,UK,Subscriber,277,Smart TV
SF_5556,63,MALE,UK,Free,229,Desktop
SF_5557,22,MALE,UK,Free,265,Tablet
SF_5558,46,MALE,USA,Subscriber,252,Tablet
SF_5559,65,MALE,FRANCE,Subscriber,480,Smart TV
SF_5560,54,FEMALE,CANADA,Free,309,Tablet
SF_5561,47,FEMALE,CANADA,Subscriber,79,Desktop
SF_5562,46,FEMALE,ITALY,Subscriber,306,Desktop
SF_5563,58,FEMALE,INDIA,Free,248,Mobile
SF_5564,48,MALE,USA,Subscriber,381,Mobile
SF_5565,61,MALE,ITALY,Free,76,Tablet
SF_5566,36,MALE,CANADA,Subscriber,409,Tablet
SF_5567,48,MALE,INDIA,Free,74,Smart TV
SF_5568,34,MALE,USA,Free,11,Mobile
SF_5569,39,FEMALE,USA,Free,214,Mobile
SF_5570,11,MALE,ITALY,Subscriber,152,Desktop
SF_5571,39,FEMALE,ITALY,Subscriber,440,Tablet
SF_5572,27,FEMALE,CANADA,Subscriber,387,Tablet
SF_5573,36,FEMALE,ITALY,Free,260,Smart TV
SF_5574,40,MALE,CANADA,Subscriber,307,Mobile
SF_5575,24,MALE,USA,Subscriber,64,Desktop
